Date,Open,High,Low,Close,Volume,Adj Close
2014-12-24 00:00,333.44,334.23,320.59,322.45,100,322.45
2014-12-25 00:00,322.4,322.51,317.08,318.37,100,318.37
2014-12-26 00:00,318.46,330.61,316.31,328.95,100,328.95
2014-12-27 00:00,328.95,328.95,312.16,315.6,100,315.6
2014-12-28 00:00,315.67,318.45,310.7,316.31,100,316.31
2014-12-29 00:00,315.79,319.78,312.46,313.0,100,313.0
2014-12-30 00:00,313.17,314.53,308.95,310.12,100,310.12
2014-12-31 00:00,310.12,317.77,309.42,317.62,100,317.62
2015-01-01 00:00,317.72,319.69,313.9247,314.3,100,314.3
2015-01-02 00:00,314.31,315.72,312.77,314.71,100,314.71
2015-01-03 00:00,314.7,314.9,279.8507,286.6,100,286.6
2015-01-04 00:00,286.42,288.28,257.09,263.33,100,263.33
2015-01-05 00:00,263.26,278.0,262.55,274.72,100,274.72
2015-01-06 00:00,274.8,287.21,271.11,285.07,100,285.07
2015-01-07 00:00,284.99,300.3,283.06,295.19,100,295.19
2015-01-08 00:00,295.03,295.3,282.58,284.55,100,284.55
2015-01-09 00:00,284.64,291.45,280.41,288.66,100,288.66
2015-01-10 00:00,288.41,289.67,272.86,274.22,100,274.22
2015-01-11 00:00,274.17,279.07,263.94,267.34,100,267.34
2015-01-12 00:00,267.49,271.79,264.26,267.62,100,267.62
2015-01-13 00:00,267.54,267.57,219.69,221.41,100,221.41
2015-01-14 00:00,221.6,226.98,170.21,172.71,100,172.71
2015-01-15 00:00,172.61,229.31,172.61,214.16,100,214.16
2015-01-16 00:00,213.76,222.01,199.18,207.86,100,207.86
2015-01-17 00:00,207.9,211.51,195.19,199.15,100,199.15
2015-01-18 00:00,199.23,218.98,194.55,209.85,100,209.85
2015-01-19 00:00,209.99,216.68,206.66,214.49,100,214.49
2015-01-20 00:00,214.13,214.41,204.8,210.63,100,210.63
2015-01-21 00:00,210.62,226.9,210.48,225.77,100,225.77
2015-01-22 00:00,225.89,236.84,225.16,232.61,100,232.61
2015-01-23 00:00,232.66,235.03,224.4,232.98,100,232.98
2015-01-24 00:00,233.04,248.44,230.21,247.67,100,247.67
2015-01-25 00:00,247.28,255.76,243.3,255.38,100,255.38
2015-01-26 00:00,256.07,307.97,255.8,272.66,100,272.66
2015-01-27 00:00,273.11,274.88,250.94,262.11,100,262.11
2015-01-28 00:00,261.99,265.14,225.27,231.02,100,231.02
2015-01-29 00:00,231.16,238.06,220.1,232.97,100,232.97
2015-01-30 00:00,232.87,242.72,216.9137,225.09,100,225.09
2015-01-31 00:00,225.13,233.53,216.11,217.13,100,217.13
2015-02-01 00:00,217.11,231.92,211.53,225.67,100,225.67
2015-02-02 00:00,225.72,242.22,222.22,238.66,100,238.66
2015-02-03 00:00,238.39,246.19,224.11,227.54,100,227.54
2015-02-04 00:00,227.46,230.02,220.72,227.04,100,227.04
2015-02-05 00:00,227.16,227.96,214.66,217.25,100,217.25
2015-02-06 00:00,217.4,225.54,216.37,223.04,100,223.04
2015-02-07 00:00,223.14,230.16,222.83,226.84,100,226.84
2015-02-08 00:00,226.72,229.33,219.96,223.13,100,223.13
2015-02-09 00:00,223.21,223.95,217.04,219.55,100,219.55
2015-02-10 00:00,219.55,222.21,215.45,220.89,100,220.89
2015-02-11 00:00,220.79,223.55,218.17,219.05,100,219.05
2015-02-12 00:00,219.09,222.22,217.62,221.93,100,221.93
2015-02-13 00:00,221.9,240.24,221.07,237.72,100,237.72
2015-02-14 00:00,237.88,260.46,236.03,257.38,100,257.38
2015-02-15 00:00,257.49,267.35,226.91,232.52,100,232.52
2015-02-16 00:00,232.59,239.59,228.31,233.34,100,233.34
2015-02-17 00:00,233.2,246.14,233.11,243.25,100,243.25
2015-02-18 00:00,243.08,244.35,231.75,236.33,100,236.33
2015-02-19 00:00,236.38,243.11,235.59,240.67,100,240.67
2015-02-20 00:00,240.68,247.14,239.22,243.97,100,243.97
2015-02-21 00:00,243.99,246.46,235.5299,245.77,100,245.77
2015-02-22 00:00,245.76,246.21,233.07,236.04,100,236.04
2015-02-23 00:00,236.04,239.63,231.77,239.35,100,239.35
2015-02-24 00:00,239.28,239.49,235.74,238.99,100,238.99
2015-02-25 00:00,238.95,239.06,235.55,237.7,100,237.7
2015-02-26 00:00,237.67,237.76,233.86,236.2,100,236.2
2015-02-27 00:00,236.21,257.5,235.87,252.2,100,252.2
2015-02-28 00:00,251.98,254.19,248.78,253.04,100,253.04
2015-03-01 00:00,253.17,260.64,244.97,257.87,100,257.87
2015-03-02 00:00,257.57,272.47,257.06,270.67,100,270.67
2015-03-03 00:00,270.42,286.28,267.04,282.95,100,282.95
2015-03-04 00:00,282.89,283.38,266.47,271.97,100,271.97
2015-03-05 00:00,272.02,280.4,263.63,275.94,100,275.94
2015-03-06 00:00,275.92,276.7,269.39,271.62,100,271.62
2015-03-07 00:00,271.63,277.7,269.62,276.12,100,276.12
2015-03-08 00:00,276.16,276.99,271.98,274.43,100,274.43
2015-03-09 00:00,274.32,291.96,274.0,289.69,100,289.69
2015-03-10 00:00,290.05,300.34,288.56,289.98,100,289.98
2015-03-11 00:00,290.02,296.74,288.88,295.91,100,295.91
2015-03-12 00:00,295.96,296.74,291.83,293.6,100,293.6
2015-03-13 00:00,293.64,293.99,281.3615,283.66,100,283.66
2015-03-14 00:00,283.7,286.19,280.27,281.05,100,281.05
2015-03-15 00:00,281.08,286.15,281.02,285.61,100,285.61
2015-03-16 00:00,285.65,293.93,285.65,289.68,100,289.68
2015-03-17 00:00,289.67,291.75,255.3662,283.78,100,283.78
2015-03-18 00:00,283.84,284.48,248.73,253.44,100,253.44
2015-03-19 00:00,253.37,263.09,246.78,260.44,100,260.44
2015-03-20 00:00,260.53,264.24,258.39,259.97,100,259.97
2015-03-21 00:00,259.95,262.14,254.79,259.83,100,259.83
2015-03-22 00:00,259.8,269.98,259.07,269.03,100,269.03
2015-03-23 00:00,268.96,270.04,245.4422,265.92,100,265.92
2015-03-24 00:00,265.88,265.88,242.88,245.0,100,245.0
2015-03-25 00:00,245.23,249.2,236.05,245.17,100,245.17
2015-03-26 00:00,245.19,254.44,244.72,247.23,100,247.23
2015-03-27 00:00,247.17,249.21,244.38,247.55,100,247.55
2015-03-28 00:00,247.57,254.11,247.5,251.93,100,251.93
2015-03-29 00:00,251.83,252.1,239.43,240.22,100,240.22
2015-03-30 00:00,240.01,248.6,236.44,247.15,100,247.15
2015-03-31 00:00,247.2,248.18,241.14,243.36,100,243.36
2015-04-01 00:00,243.24,247.49,240.13,247.45,100,247.45
2015-04-02 00:00,247.43,254.2,244.29,252.18,100,252.18
2015-04-03 00:00,252.12,255.75,251.17,253.68,100,253.68
2015-04-04 00:00,253.71,254.58,250.34,252.84,100,252.84
2015-04-05 00:00,252.84,260.33,251.12,260.2,100,260.2
2015-04-06 00:00,260.3,261.15,252.7965,253.69,100,253.69
2015-04-07 00:00,253.08,255.23,251.09,253.24,100,253.24
2015-04-08 00:00,253.09,253.38,242.59,245.25,100,245.25
2015-04-09 00:00,245.4,245.4,237.9,243.08,100,243.08
2015-04-10 00:00,243.08,243.08,231.78,235.57,100,235.57
2015-04-11 00:00,236.11,239.65,233.42,236.56,100,236.56
2015-04-12 00:00,236.64,237.11,223.4056,235.08,100,235.08
2015-04-13 00:00,235.11,236.79,220.58,223.77,100,223.77
2015-04-14 00:00,223.71,224.13,215.46,220.77,100,220.77
2015-04-15 00:00,220.76,226.4,218.56,226.15,100,226.15
2015-04-16 00:00,226.21,229.28,222.2325,226.8,100,226.8
2015-04-17 00:00,226.85,228.07,221.11,223.57,100,223.57
2015-04-18 00:00,223.56,223.87,220.12,223.02,100,223.02
2015-04-19 00:00,222.99,226.13,221.13,222.21,100,222.21
2015-04-20 00:00,222.24,226.22,221.92,225.35,100,225.35
2015-04-21 00:00,225.33,235.92,223.7,234.81,100,234.81
2015-04-22 00:00,234.89,238.18,232.2,234.13,100,234.13
2015-04-23 00:00,234.11,236.33,231.83,232.25,100,232.25
2015-04-24 00:00,232.17,234.05,225.8529,231.03,100,231.03
2015-04-25 00:00,231.08,231.36,218.05,218.75,100,218.75
2015-04-26 00:00,219.06,220.21,214.28,219.03,100,219.03
2015-04-27 00:00,219.09,232.54,217.5,227.31,100,227.31
2015-04-28 00:00,227.21,230.4,222.87,225.14,100,225.14
2015-04-29 00:00,225.19,226.92,223.21,225.67,100,225.67
2015-04-30 00:00,225.65,240.27,225.54,237.26,100,237.26
2015-05-01 00:00,237.42,239.34,231.91,233.5,100,233.5
2015-05-02 00:00,233.44,235.82,232.49,235.14,100,235.14
2015-05-03 00:00,235.12,243.62,234.7,239.72,100,239.72
2015-05-04 00:00,239.66,242.83,236.5532,238.66,100,238.66
2015-05-05 00:00,238.65,238.84,231.9,235.4,100,235.4
2015-05-06 00:00,235.41,236.19,228.74,230.21,100,230.21
2015-05-07 00:00,230.24,239.93,228.72,237.64,100,237.64
2015-05-08 00:00,237.58,246.08,236.09,244.02,100,244.02
2015-05-09 00:00,243.76,247.73,238.17,240.55,100,240.55
2015-05-10 00:00,240.61,244.28,237.76,240.41,100,240.41
2015-05-11 00:00,240.42,244.07,238.78,239.79,100,239.79
2015-05-12 00:00,239.72,242.3,235.7981,241.23,100,241.23
2015-05-13 00:00,241.24,243.65,234.1,235.71,100,235.71
2015-05-14 00:00,235.82,238.32,232.58,237.18,100,237.18
2015-05-15 00:00,237.2,238.64,235.64,236.88,100,236.88
2015-05-16 00:00,236.88,237.2,234.69,236.14,100,236.14
2015-05-17 00:00,236.29,237.59,235.42,236.29,100,236.29
2015-05-18 00:00,236.26,236.85,231.74,233.31,100,233.31
2015-05-19 00:00,233.36,234.0,231.75,232.58,100,232.58
2015-05-20 00:00,232.58,234.89,231.72,234.26,100,234.26
2015-05-21 00:00,234.25,236.7,233.84,235.69,100,235.69
2015-05-22 00:00,235.64,241.4,235.15,240.12,100,240.12
2015-05-23 00:00,240.12,241.68,238.09,239.87,100,239.87
2015-05-24 00:00,241.57,244.19,236.86,240.83,100,240.83
2015-05-25 00:00,240.82,241.58,236.67,237.95,100,237.95
2015-05-26 00:00,237.97,238.73,235.7,237.31,100,237.31
2015-05-27 00:00,237.28,238.8,236.43,237.59,100,237.59
2015-05-28 00:00,237.55,237.9,236.54,237.32,100,237.32
2015-05-29 00:00,237.32,237.42,235.44,235.82,100,235.82
2015-05-30 00:00,235.78,236.46,229.9992,233.33,100,233.33
2015-05-31 00:00,233.26,233.4,229.12,230.8,100,230.8
2015-06-01 00:00,230.79,231.78,221.71,223.41,100,223.41
2015-06-02 00:00,223.45,227.03,222.85,226.29,100,226.29
2015-06-03 00:00,226.28,227.39,223.8,225.5,100,225.5
2015-06-04 00:00,225.47,226.48,223.86,224.17,100,224.17
2015-06-05 00:00,224.12,226.03,223.08,224.57,100,224.57
2015-06-06 00:00,224.59,226.2,224.43,225.81,100,225.81
2015-06-07 00:00,225.79,226.33,222.81,223.72,100,223.72
2015-06-08 00:00,223.66,229.77,223.57,228.16,100,228.16
2015-06-09 00:00,228.17,231.16,227.95,229.16,100,229.16
2015-06-10 00:00,229.13,230.15,227.95,229.76,100,229.76
2015-06-11 00:00,229.87,230.39,229.32,229.91,100,229.91
2015-06-12 00:00,229.9,231.56,229.42,230.66,100,230.66
2015-06-13 00:00,230.69,233.14,230.06,233.14,100,233.14
2015-06-14 00:00,233.14,235.53,232.94,234.74,100,234.74
2015-06-15 00:00,234.76,238.6,234.46,237.38,100,237.38
2015-06-16 00:00,237.3,254.1,237.16,248.67,100,248.67
2015-06-17 00:00,248.69,257.87,246.39,247.23,100,247.23
2015-06-18 00:00,247.22,251.67,243.47,249.02,100,249.02
2015-06-19 00:00,249.02,250.56,240.13,240.13,100,240.13
2015-06-20 00:00,239.86,246.47,239.56,243.84,100,243.84
2015-06-21 00:00,243.69,245.32,241.57,245.19,100,245.19
2015-06-22 00:00,245.18,248.21,243.52,247.01,100,247.01
2015-06-23 00:00,247.0,247.02,240.2155,243.45,100,243.45
2015-06-24 00:00,243.49,244.0,239.93,241.02,100,241.02
2015-06-25 00:00,241.02,243.62,241.02,241.77,100,241.77
2015-06-26 00:00,241.8,242.92,240.67,242.44,100,242.44
2015-06-27 00:00,242.45,251.09,242.37,249.77,100,249.77
2015-06-28 00:00,249.78,250.0,246.67,249.54,100,249.54
2015-06-29 00:00,249.58,260.73,248.42,260.2,100,260.2
2015-06-30 00:00,259.99,268.23,259.59,260.38,100,260.38
2015-07-01 00:00,260.34,261.33,254.3505,258.8,100,258.8
2015-07-02 00:00,258.99,259.01,253.41,255.43,100,255.43
2015-07-03 00:00,255.42,256.07,252.29,254.46,100,254.46
2015-07-04 00:00,254.5,262.95,253.01,262.42,100,262.42
2015-07-05 00:00,262.26,273.82,257.67,268.28,100,268.28
2015-07-06 00:00,268.29,276.27,267.61,269.04,100,269.04
2015-07-07 00:00,269.0,269.17,263.11,264.76,100,264.76
2015-07-08 00:00,264.76,272.38,263.56,268.24,100,268.24
2015-07-09 00:00,268.26,271.98,267.07,269.38,100,269.38
2015-07-10 00:00,269.52,295.01,268.73,289.02,100,289.02
2015-07-11 00:00,288.92,303.01,287.91,300.03,100,300.03
2015-07-12 00:00,300.26,313.77,296.46,303.98,100,303.98
2015-07-14 00:00,303.68,305.39,277.76,290.27,100,290.27
2015-07-15 00:00,290.33,295.88,285.34,286.91,100,286.91
2015-07-16 00:00,287.09,292.33,277.8273,287.29,100,287.29
2015-07-17 00:00,287.25,287.74,274.43,277.86,100,277.86
2015-07-18 00:00,277.97,279.5,271.62,278.73,100,278.73
2015-07-19 00:00,278.85,282.31,273.08,275.29,100,275.29
2015-07-20 00:00,275.35,275.51,271.63,274.69,100,274.69
2015-07-21 00:00,274.8,280.47,272.06,279.31,100,279.31
2015-07-22 00:00,279.33,279.99,273.87,274.93,100,274.93
2015-07-23 00:00,274.94,277.49,274.27,276.81,100,276.81
2015-07-24 00:00,276.83,276.93,275.09,276.71,100,276.71
2015-07-25 00:00,276.75,289.58,276.34,287.62,100,287.62
2015-07-26 00:00,287.54,290.59,286.5,287.76,100,287.76
2015-07-27 00:00,287.64,292.73,287.23,291.25,100,291.25
2015-07-28 00:00,291.26,296.15,285.93,295.07,100,295.07
2015-07-29 00:00,295.08,295.38,292.08,292.1,100,292.1
2015-07-30 00:00,292.11,292.15,287.2898,289.1,100,289.1
2015-07-31 00:00,289.09,289.72,284.31,284.31,100,284.31
2015-08-01 00:00,284.17,285.23,280.0371,282.44,100,282.44
2015-08-02 00:00,282.33,282.33,276.69,277.02,100,277.02
2015-08-03 00:00,277.15,282.13,276.76,279.82,100,279.82
2015-08-04 00:00,279.85,284.79,279.85,282.38,100,282.38
2015-08-05 00:00,282.44,285.18,280.9,282.56,100,282.56
2015-08-06 00:00,282.64,282.93,280.09,280.34,100,280.34
2015-08-07 00:00,280.31,280.34,275.57,276.65,100,276.65
2015-08-08 00:00,276.65,279.72,275.49,277.31,100,277.31
2015-08-09 00:00,277.32,277.76,259.27,261.82,100,261.82
2015-08-10 00:00,261.89,266.8,260.73,264.67,100,264.67
2015-08-11 00:00,264.68,266.35,261.96,265.13,100,265.13
2015-08-12 00:00,265.12,271.2,264.17,268.14,100,268.14
2015-08-13 00:00,268.13,268.92,263.3371,264.2,100,264.2
2015-08-14 00:00,264.01,265.3,261.13,262.91,100,262.91
2015-08-15 00:00,262.98,267.06,260.7343,265.84,100,265.84
2015-08-16 00:00,265.84,265.99,259.42,260.17,100,260.17
2015-08-17 00:00,260.17,260.76,255.74,259.41,100,259.41
2015-08-18 00:00,259.41,259.41,254.98,255.43,100,255.43
2015-08-19 00:00,255.46,256.4,214.03,232.93,100,232.93
2015-08-20 00:00,232.82,236.12,220.75,232.89,100,232.89
2015-08-21 00:00,232.88,236.63,229.82,234.74,100,234.74
2015-08-22 00:00,234.8,235.86,229.85,231.54,100,231.54
2015-08-23 00:00,231.52,232.17,221.82,230.0,100,230.0
2015-08-24 00:00,229.97,231.37,221.42,221.42,100,221.42
2015-08-25 00:00,220.97,223.73,198.23,207.81,100,207.81
2015-08-26 00:00,207.55,226.28,206.61,222.08,100,222.08
2015-08-27 00:00,222.23,230.4,222.0,224.93,100,224.93
2015-08-28 00:00,224.89,228.03,219.91,224.08,100,224.08
2015-08-29 00:00,224.15,234.72,223.87,231.96,100,231.96
2015-08-30 00:00,232.04,232.22,227.0,229.75,100,229.75
2015-08-31 00:00,229.74,230.1,225.32,227.16,100,227.16
2015-09-01 00:00,227.2,231.88,224.81,229.17,100,229.17
2015-09-02 00:00,229.18,229.27,225.67,227.31,100,227.31
2015-09-03 00:00,227.3,230.06,226.27,226.57,100,226.57
2015-09-04 00:00,226.65,228.62,226.12,228.41,100,228.41
2015-09-05 00:00,228.44,230.61,228.05,229.73,100,229.73
2015-09-06 00:00,229.73,241.15,229.29,240.76,100,240.76
2015-09-07 00:00,240.76,243.14,237.56,239.5,100,239.5
2015-09-08 00:00,239.57,243.97,239.22,243.85,100,243.85
2015-09-09 00:00,243.81,245.83,240.5,240.55,100,240.55
2015-09-10 00:00,240.57,241.29,235.68,235.9,100,235.9
2015-09-11 00:00,235.98,240.83,235.98,240.11,100,240.11
2015-09-12 00:00,240.01,241.15,234.8185,239.22,100,239.22
2015-09-13 00:00,239.24,240.11,234.19,235.09,100,235.09
2015-09-14 00:00,235.08,235.13,227.78,228.65,100,228.65
2015-09-15 00:00,228.71,232.49,228.45,230.8,100,230.8
2015-09-16 00:00,230.79,231.56,228.7976,230.83,100,230.83
2015-09-17 00:00,230.77,230.77,226.69,229.23,100,229.23
2015-09-18 00:00,229.27,234.62,228.39,233.6,100,233.6
2015-09-19 00:00,233.59,234.24,231.76,232.39,100,232.39
2015-09-20 00:00,232.35,232.76,230.74,231.43,100,231.43
2015-09-21 00:00,231.49,232.08,226.42,227.14,100,227.14
2015-09-22 00:00,227.21,228.61,226.15,226.36,100,226.36
2015-09-23 00:00,226.29,232.11,224.6,231.13,100,231.13
2015-09-24 00:00,231.12,232.28,229.16,231.52,100,231.52
2015-09-25 00:00,231.46,235.9,230.78,235.3,100,235.3
2015-09-26 00:00,235.35,237.11,233.58,234.04,100,234.04
2015-09-27 00:00,234.03,234.83,233.18,234.37,100,234.37
2015-09-28 00:00,234.39,237.68,232.65,237.58,100,237.58
2015-09-29 00:00,237.55,240.32,237.04,239.69,100,239.69
2015-09-30 00:00,239.73,239.73,236.13,236.2,100,236.2
2015-10-01 00:00,236.22,237.79,235.44,236.24,100,236.24
2015-10-02 00:00,236.17,238.95,235.96,238.23,100,238.23
2015-10-03 00:00,238.15,238.83,236.98,237.65,100,237.65
2015-10-04 00:00,237.67,239.6,237.4,238.58,100,238.58
2015-10-05 00:00,238.58,239.22,238.24,238.35,100,238.35
2015-10-06 00:00,238.37,241.32,237.22,241.02,100,241.02
2015-10-07 00:00,241.04,247.57,240.76,246.13,100,246.13
2015-10-08 00:00,246.18,246.18,242.6905,244.6,100,244.6
2015-10-09 00:00,244.6,244.71,242.36,243.22,100,243.22
2015-10-10 00:00,243.24,245.02,242.74,244.06,100,244.06
2015-10-11 00:00,244.04,245.86,243.28,245.17,100,245.17
2015-10-12 00:00,245.16,248.22,244.77,247.33,100,247.33
2015-10-13 00:00,247.33,247.77,243.88,247.06,100,247.06
2015-10-14 00:00,247.13,251.26,246.77,251.19,100,251.19
2015-10-15 00:00,251.2,255.94,249.39,253.51,100,253.51
2015-10-16 00:00,253.56,256.87,252.89,256.86,100,256.86
2015-10-17 00:00,256.87,272.47,256.75,268.26,100,268.26
2015-10-18 00:00,268.26,274.54,262.9003,270.33,100,270.33
2015-10-19 00:00,270.08,271.21,261.38,263.42,100,263.42
2015-10-20 00:00,263.46,267.46,262.49,267.22,100,267.22
2015-10-21 00:00,267.28,272.22,265.61,268.33,100,268.33
2015-10-22 00:00,268.44,270.0,264.12,270.0,100,270.0
2015-10-23 00:00,270.07,279.1,270.07,279.1,100,279.1
2015-10-24 00:00,279.11,280.44,274.89,278.69,100,278.69
2015-10-25 00:00,278.7,291.43,278.61,289.3,100,289.3
2015-10-26 00:00,289.29,294.61,280.9,284.45,100,284.45
2015-10-27 00:00,284.51,291.78,282.47,289.58,100,289.58
2015-10-28 00:00,289.57,301.96,288.68,299.65,100,299.65
2015-10-29 00:00,299.63,306.63,297.7,305.11,100,305.11
2015-10-30 00:00,305.14,333.75,305.14,330.05,100,330.05
2015-10-31 00:00,329.86,332.14,313.39,326.03,100,326.03
2015-11-01 00:00,326.05,327.01,306.73,318.48,100,318.48
2015-11-02 00:00,318.38,330.29,311.57,329.42,100,329.42
2015-11-03 00:00,329.43,377.36,329.15,377.36,100,377.36
2015-11-04 00:00,377.0,440.15,364.03,433.73,100,433.73
2015-11-05 00:00,433.91,492.4,374.33,378.95,100,378.95
2015-11-06 00:00,379.1,417.01,353.62,370.75,100,370.75
2015-11-07 00:00,370.57,395.99,364.17,388.81,100,388.81
2015-11-08 00:00,388.47,392.29,376.6,384.33,100,384.33
2015-11-09 00:00,384.19,385.6,361.54,372.98,100,372.98
2015-11-10 00:00,373.24,386.63,369.57,377.83,100,377.83
2015-11-11 00:00,377.56,377.78,298.75,326.58,100,326.58
2015-11-12 00:00,326.32,345.6,300.74,344.36,100,344.36
2015-11-13 00:00,344.04,344.04,324.12,329.97,100,329.97
2015-11-14 00:00,330.77,340.38,325.74,334.9,100,334.9
2015-11-15 00:00,334.39,339.3,319.9283,334.66,100,334.66
2015-11-16 00:00,334.65,334.76,315.42,320.54,100,320.54
2015-11-17 00:00,320.58,340.35,318.36,332.37,100,332.37
2015-11-18 00:00,332.37,337.59,329.91,332.38,100,332.38
2015-11-19 00:00,332.51,337.16,326.315,334.18,100,334.18
2015-11-20 00:00,334.19,334.3,311.75,321.96,100,321.96
2015-11-21 00:00,321.87,328.33,318.82,328.22,100,328.22
2015-11-22 00:00,328.2,328.37,324.4,325.68,100,325.68
2015-11-23 00:00,325.68,325.91,320.99,323.15,100,323.15
2015-11-24 00:00,323.1,326.06,317.42,321.13,100,321.13
2015-11-25 00:00,321.21,322.93,316.26,318.52,100,318.52
2015-11-26 00:00,318.57,347.47,318.34,347.44,100,347.44
2015-11-27 00:00,346.95,368.51,340.7,362.63,100,362.63
